id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
249235,2006/07,,2007/02/02,Australia,England,England,bat,normal,0,England,92,0,EC Joyce,Sydney Cricket Ground,DJ Harper,IL Howell,RL Parry
267709,2006/07,Vadodara,2007/01/31,India,West Indies,West Indies,field,normal,0,India,160,0,SR Tendulkar,Indian Petrochemicals Corporation Limited Sports Complex Ground,BF Bowden,AM Saheba,SL Shastri
249238,2006/07,Perth,2007/01/30,England,New Zealand,New Zealand,bat,normal,0,New Zealand,58,0,L Vincent,Western Australia Cricket Association Ground,Asad Rauf,SJ Davis,SJA Taufel
249230,2006/07,Perth,2007/01/28,Australia,New Zealand,Australia,bat,normal,0,Australia,8,0,RT Ponting,Western Australia Cricket Association Ground,Asad Rauf,SJA Taufel,SJ Davis
267708,2006/07,Chennai,2007/01/27,India,West Indies,West Indies,field,normal,0,West Indies,0,3,MN Samuels,"MA Chidambaram Stadium, Chepauk",BF Bowden,SL Shastri,GA Pratapkumar
249234,2006/07,,2007/01/26,Australia,England,England,bat,normal,0,Australia,0,9,MG Johnson,Adelaide Oval,SJ Davis,IL Howell,DJ Harper
249237,2006/07,,2007/01/23,England,New Zealand,New Zealand,bat,normal,0,New Zealand,90,0,JDP Oram,Adelaide Oval,DJ Harper,IL Howell,SJ Davis
249229,2006/07,,2007/01/21,Australia,New Zealand,New Zealand,bat,normal,0,Australia,0,2,MJ Clarke,Sydney Cricket Ground,Asad Rauf,SJA Taufel,RL Parry
249233,2006/07,Brisbane,2007/01/19,Australia,England,England,bat,normal,0,Australia,0,4,MEK Hussey,"Brisbane Cricket Ground, Woolloongabba",DJ Harper,IL Howell,RL Parry
249236,2006/07,Hobart,2007/01/16,England,New Zealand,New Zealand,bat,normal,0,England,0,3,A Flintoff,Bellerive Oval,Asad Rauf,SJ Davis,DJ Harper
249228,2006/07,Hobart,2007/01/14,Australia,New Zealand,Australia,bat,normal,0,Australia,105,0,A Symonds,Bellerive Oval,Asad Rauf,DJ Harper,SJ Davis
249232,2006/07,,2007/01/12,Australia,England,England,bat,normal,0,Australia,0,8,AC Gilchrist,Melbourne Cricket Ground,IL Howell,SJA Taufel,RL Parry
251492,2006/07,Auckland,2007/01/06,New Zealand,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,189,0,ST Jayasuriya,Eden Park,GAV Baxter,SJ Davis,AL Hill
251491,2006/07,Christchurch,2007/01/02,New Zealand,Sri Lanka,New Zealand,field,D/L,1,New Zealand,0,4,MJ Mason,Jade Stadium,SJ Davis,AL Hill,GAV Baxter
251489,2006/07,Napier,2006/12/28,New Zealand,Sri Lanka,New Zealand,bat,normal,0,Sri Lanka,0,7,ST Jayasuriya,McLean Park,SJ Davis,AL Hill,EA Watkin
257772,2006/07,Karachi,2006/12/16,Pakistan,West Indies,Pakistan,field,normal,0,Pakistan,0,7,Naved-ul-Hasan,National Stadium,Asad Rauf,NJ Llong,Riazuddin
257771,2006/07,,2006/12/13,Pakistan,West Indies,Pakistan,bat,normal,0,West Indies,0,7,MN Samuels,Multan Cricket Stadium,NJ Llong,Zameer Haider,Riazuddin
257770,2006/07,Lahore,2006/12/10,Pakistan,West Indies,Pakistan,field,D/L,1,Pakistan,0,7,Naved-ul-Hasan,Gaddafi Stadium,Asad Rauf,NJ Llong,Zameer Haider
264071,2006/07,Mirpur,2006/12/09,Bangladesh,Zimbabwe,Bangladesh,field,normal,0,Bangladesh,0,3,GB Brent,Shere Bangla National Stadium,Nadir Shah,SL Shastri,Ziaul Islam
264070,2006/07,Mirpur,2006/12/08,Bangladesh,Zimbabwe,Bangladesh,field,normal,0,Bangladesh,0,8,Aftab Ahmed,Shere Bangla National Stadium,Nadeem Ghauri,Nadir Shah,Ziaul Islam
257769,2006/07,Faisalabad,2006/12/07,Pakistan,West Indies,Pakistan,field,normal,0,Pakistan,0,2,Inzamam-ul-Haq,Iqbal Stadium,Aleem Dar,DJ Harper,Zameer Haider
264069,2006/07,Bogra,2006/12/05,Bangladesh,Zimbabwe,Zimbabwe,field,normal,0,Bangladesh,26,0,Abdur Razzak,Shaheed Chandu Stadium,Enamul Haque,SL Shastri,Ziaul Islam
249214,2006/07,Centurion,2006/12/03,South Africa,India,South Africa,field,normal,0,South Africa,0,9,SM Pollock,SuperSport Park,BR Doctrove,IL Howell,KH Hurter
264068,2006/07,Bogra,2006/12/03,Bangladesh,Zimbabwe,Bangladesh,field,normal,0,Bangladesh,0,6,SC Williams,Shaheed Chandu Stadium,Enamul Haque,Nadeem Ghauri,Ziaul Islam
259389,2006/07,Benoni,2006/12/02,Bermuda,Netherlands,Netherlands,bat,normal,0,Bermuda,0,6,S Mukuddem,Willowmoore Park,SR Modi,RB Tiffin,
259391,2006/07,Benoni,2006/12/01,Canada,Netherlands,Netherlands,field,D/L,1,Netherlands,0,1,WF Stelling,Willowmoore Park,SR Modi,RB Tiffin,
259390,2006/07,Benoni,2006/11/30,Bermuda,Canada,Canada,field,normal,0,Canada,0,3,GR Codrington,Willowmoore Park,SR Modi,RB Tiffin,
249213,2006/07,Port Elizabeth,2006/11/29,South Africa,India,South Africa,bat,normal,0,South Africa,80,0,HH Gibbs,St George's Park,BR Doctrove,BG Jerling,IL Howell
259384,2006/07,Potchefstroom,2006/11/27,Bermuda,Canada,Canada,field,normal,0,Canada,0,5,S Dhaniram,Sedgars Park,JJ Luck,RB Tiffin,
249212,2006/07,Cape Town,2006/11/26,South Africa,India,South Africa,bat,normal,0,South Africa,106,0,JM Kemp,Newlands,BR Doctrove,BG Jerling,M Erasmus
249211,2006/07,Durban,2006/11/22,South Africa,India,South Africa,bat,normal,0,South Africa,157,0,JH Kallis,Kingsmead,BR Doctrove,IL Howell,BG Jerling
249759,2006/07,Mumbai,2006/11/05,Australia,West Indies,West Indies,bat,D/L,1,Australia,0,8,SR Watson,Brabourne Stadium,Aleem Dar,RE Koertzen,BF Bowden
249758,2006/07,Jaipur,2006/11/02,South Africa,West Indies,South Africa,bat,normal,0,West Indies,0,6,CH Gayle,Sawai Mansingh Stadium,Aleem Dar,SJA Taufel,DJ Harper
249757,2006/07,Chandigarh,2006/11/01,Australia,New Zealand,New Zealand,field,normal,0,Australia,34,0,GD McGrath,"Punjab Cricket Association Stadium, Mohali",SA Bucknor,RE Koertzen,MR Benson
249756,2006/07,Chandigarh,2006/10/29,India,Australia,India,bat,normal,0,Australia,0,6,DR Martyn,"Punjab Cricket Association Stadium, Mohali",BF Bowden,SA Bucknor,MR Benson
249755,2006/07,Ahmedabad,2006/10/28,England,West Indies,West Indies,bat,normal,0,England,0,3,CH Gayle,"Sardar Patel Stadium, Motera",DJ Harper,SJA Taufel,Aleem Dar
249754,2006/07,Chandigarh,2006/10/27,Pakistan,South Africa,South Africa,bat,normal,0,South Africa,124,0,M Ntini,"Punjab Cricket Association Stadium, Mohali",MR Benson,BF Bowden,SA Bucknor
249753,2006/07,Ahmedabad,2006/10/26,India,West Indies,West Indies,field,normal,0,West Indies,0,3,S Chanderpaul,"Sardar Patel Stadium, Motera",Aleem Dar,DJ Harper,SJA Taufel
249752,2006/07,Chandigarh,2006/10/25,New Zealand,Pakistan,Pakistan,field,normal,0,New Zealand,51,0,SP Fleming,"Punjab Cricket Association Stadium, Mohali",MR Benson,RE Koertzen,BF Bowden
249751,2006/07,Ahmedabad,2006/10/24,South Africa,Sri Lanka,Sri Lanka,field,normal,0,South Africa,78,0,SM Pollock,"Sardar Patel Stadium, Motera",DJ Harper,SJA Taufel,Aleem Dar
249750,2006/07,Jaipur,2006/10/21,Australia,England,Australia,field,normal,0,Australia,0,6,DR Martyn,Sawai Mansingh Stadium,BF Bowden,SA Bucknor,DJ Harper
249749,2006/07,Mumbai,2006/10/20,New Zealand,Sri Lanka,New Zealand,bat,normal,0,Sri Lanka,0,7,M Muralitharan,Brabourne Stadium,Aleem Dar,RE Koertzen,MR Benson
249748,2006/07,Mumbai,2006/10/18,Australia,West Indies,West Indies,bat,normal,0,West Indies,10,0,RS Morton,Brabourne Stadium,MR Benson,RE Koertzen,Aleem Dar
249747,2006/07,Jaipur,2006/10/17,Pakistan,Sri Lanka,Sri Lanka,bat,normal,0,Pakistan,0,4,Abdul Razzaq,Sawai Mansingh Stadium,BF Bowden,SJA Taufel,SA Bucknor
249746,2006/07,Mumbai,2006/10/16,New Zealand,South Africa,South Africa,field,normal,0,New Zealand,87,0,SP Fleming,Brabourne Stadium,Aleem Dar,MR Benson,RE Koertzen
249745,2006/07,Jaipur,2006/10/15,India,England,India,field,normal,0,India,0,4,MM Patel,Sawai Mansingh Stadium,DJ Harper,SJA Taufel,BF Bowden
249744,2006/07,Mumbai,2006/10/14,Sri Lanka,West Indies,West Indies,bat,normal,0,Sri Lanka,0,9,MF Maharoof,Brabourne Stadium,Asad Rauf,RE Koertzen,MR Benson
249743,2006/07,Jaipur,2006/10/13,Bangladesh,Zimbabwe,Zimbabwe,field,normal,0,Bangladesh,101,0,Shahriar Nafees,Sawai Mansingh Stadium,SA Bucknor,DJ Harper,SJA Taufel
249742,2006/07,Jaipur,2006/10/11,Bangladesh,West Indies,Bangladesh,bat,normal,0,West Indies,0,10,CH Gayle,Sawai Mansingh Stadium,BF Bowden,SJA Taufel,SA Bucknor
249741,2006/07,Ahmedabad,2006/10/10,Sri Lanka,Zimbabwe,Sri Lanka,bat,normal,0,Sri Lanka,144,0,WU Tharanga,"Sardar Patel Stadium, Motera",Aleem Dar,Asad Rauf,RE Koertzen
249740,2006/07,Ahmedabad,2006/10/08,West Indies,Zimbabwe,Zimbabwe,bat,normal,0,West Indies,0,9,CH Gayle,"Sardar Patel Stadium, Motera",MR Benson,RE Koertzen,Aleem Dar
249739,2006/07,Chandigarh,2006/10/07,Bangladesh,Sri Lanka,Bangladesh,field,normal,0,Sri Lanka,37,0,WU Tharanga,"Punjab Cricket Association Stadium, Mohali",SA Bucknor,DJ Harper,SJA Taufel
256615,2006/07,Kuala Lumpur,2006/09/24,Australia,West Indies,Australia,bat,normal,0,Australia,127,0,B Lee,Kinrara Academy Oval,Asad Rauf,MR Benson,AL Hill
256614,2006/07,Kuala Lumpur,2006/09/22,Australia,India,Australia,bat,normal,0,Australia,18,0,B Lee,Kinrara Academy Oval,Asad Rauf,MR Benson,AL Hill
256612,2006/07,Kuala Lumpur,2006/09/20,India,West Indies,India,bat,normal,0,India,16,0,Harbhajan Singh,Kinrara Academy Oval,MR Benson,AL Hill,Asad Rauf
257470,2006/07,Potchefstroom,2006/09/20,South Africa,Zimbabwe,South Africa,bat,normal,0,South Africa,171,0,MV Boucher,Sedgars Park,DJ Harper,BG Jerling,KH Hurter
259793,2006/07,East London,2006/09/18,South Africa,Zimbabwe,Zimbabwe,bat,normal,0,South Africa,0,6,AJ Hall,Buffalo Park,DJ Harper,IL Howell,BG Jerling
256610,2006/07,Kuala Lumpur,2006/09/18,Australia,West Indies,Australia,bat,normal,0,West Indies,0,3,MEK Hussey,Kinrara Academy Oval,Asad Rauf,AL Hill,MR Benson
256608,2006/07,Kuala Lumpur,2006/09/16,Australia,India,Australia,bat,normal,0,,0,0,,Kinrara Academy Oval,MR Benson,AL Hill,Asad Rauf
255961,2006/07,Bloemfontein,2006/09/15,South Africa,Zimbabwe,Zimbabwe,bat,normal,0,South Africa,0,5,HH Dippenaar,Goodyear Park,DJ Harper,BG Jerling,IL Howell
256607,2006/07,Kuala Lumpur,2006/09/14,India,West Indies,India,bat,D/L,1,West Indies,29,0,SR Tendulkar,Kinrara Academy Oval,Asad Rauf,MR Benson,AL Hill
225249,2006,Birmingham,2006/09/10,England,Pakistan,England,field,normal,0,England,0,3,SI Mahmood,Edgbaston,IJ Gould,DJ Harper,NJ Llong
225248,2006,Nottingham,2006/09/08,England,Pakistan,Pakistan,bat,normal,0,England,0,8,IR Bell,Trent Bridge,MR Benson,DJ Harper,IJ Gould
225247,2006,Southampton,2006/09/05,England,Pakistan,Pakistan,field,normal,0,Pakistan,0,2,Younis Khan,The Rose Bowl,BR Doctrove,NJ Llong,PJ Hartley
225246,2006,London,2006/09/02,England,Pakistan,Pakistan,field,D/L,1,Pakistan,0,7,Shoaib Akhtar,Lord's,MR Benson,BR Doctrove,NJ Llong
225245,2006,Cardiff,2006/08/30,England,Pakistan,Pakistan,field,normal,0,,0,0,,Sophia Gardens,BR Doctrove,IJ Gould,MR Benson
256665,2006,Colombo,2006/08/19,Sri Lanka,India,India,bat,normal,0,,0,0,,Sinhalese Sports Club Ground,BF Bowden,EAR de Silva,TH Wijewardene
249380,2006,Nairobi,2006/08/15,Kenya,Bangladesh,Bangladesh,field,normal,0,Bangladesh,0,6,Mashrafe Mortaza,Gymkhana Club Ground,K Hariharan,SR Modi,R D'Mello
249379,2006,Nairobi,2006/08/13,Kenya,Bangladesh,Kenya,bat,normal,0,Bangladesh,0,2,Mashrafe Mortaza,Gymkhana Club Ground,K Hariharan,SR Modi,R D'Mello
249378,2006,Nairobi,2006/08/12,Kenya,Bangladesh,Bangladesh,field,normal,0,Bangladesh,0,6,Mashrafe Mortaza,Gymkhana Club Ground,K Hariharan,SR Modi,R D'Mello
249207,2006,,2006/08/06,Zimbabwe,Bangladesh,Zimbabwe,bat,normal,0,Bangladesh,0,8,Shahriar Nafees,Harare Sports Club,KC Barbour,IL Howell,RB Tiffin
225254,2006,Leeds,2006/07/01,England,Sri Lanka,England,bat,normal,0,Sri Lanka,0,8,ST Jayasuriya,Headingley,MR Benson,BR Doctrove,IJ Gould
225253,2006,Manchester,2006/06/28,England,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,33,0,DPMD Jayawardene,Old Trafford,BR Doctrove,NJ Llong,MR Benson
225252,2006,Chester-le-Street,2006/06/24,England,Sri Lanka,England,bat,normal,0,Sri Lanka,0,8,DPMD Jayawardene,Riverside Ground,MR Benson,BR Doctrove,NJ Llong
225251,2006,London,2006/06/20,England,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,46,0,ST Jayasuriya,Kennington Oval,IJ Gould,DB Hair,PJ Hartley
225250,2006,London,2006/06/17,England,Sri Lanka,England,field,normal,0,Sri Lanka,20,0,WU Tharanga,Lord's,DB Hair,NJ Llong,IJ Gould
225171,2006,Belfast,2006/06/13,Ireland,England,England,bat,normal,0,England,38,0,ME Trescothick,"Civil Service Cricket Club, Stormont",R Dill,DB Hair,
239919,2006,Trinidad,2006/05/28,West Indies,India,India,field,normal,0,West Indies,19,0,DJ Bravo,"Queen's Park Oval, Port of Spain",SA Bucknor,SJA Taufel,BR Doctrove
239918,2006,Trinidad,2006/05/26,West Indies,India,West Indies,field,normal,0,West Indies,0,6,DJ Bravo,"Queen's Park Oval, Port of Spain",BR Doctrove,SJA Taufel,SA Bucknor
239917,2006,St Kitts,2006/05/23,West Indies,India,India,bat,normal,0,West Indies,0,4,RR Sarwan,"Warner Park, Basseterre",Asad Rauf,SA Bucknor,BR Doctrove
239916,2006,Jamaica,2006/05/20,West Indies,India,India,field,normal,0,West Indies,1,0,RR Sarwan,"Sabina Park, Kingston",Asad Rauf,BR Doctrove,NA Malcolm
239913,2006,Trinidad,2006/05/14,West Indies,Zimbabwe,West Indies,bat,normal,0,West Indies,104,0,RR Sarwan,"Queen's Park Oval, Port of Spain",BF Bowden,BR Doctrove,SA Bucknor
239912,2006,Trinidad,2006/05/13,West Indies,Zimbabwe,West Indies,bat,normal,0,,0,0,,"Queen's Park Oval, Port of Spain",BF Bowden,SA Bucknor,BR Doctrove
239911,2006,St Lucia,2006/05/10,West Indies,Zimbabwe,Zimbabwe,bat,normal,0,West Indies,0,10,CH Gayle,"Beausejour Stadium, Gros Islet",BF Bowden,BR Doctrove,SA Bucknor
239908,2006,Antigua,2006/04/30,West Indies,Zimbabwe,West Indies,bat,normal,0,West Indies,98,0,JE Taylor,"Antigua Recreation Ground, St John's",BF Bowden,SA Bucknor,BR Doctrove
239907,2006,Antigua,2006/04/29,West Indies,Zimbabwe,West Indies,field,normal,0,West Indies,0,5,JE Taylor,"Antigua Recreation Ground, St John's",BF Bowden,BR Doctrove,SA Bucknor
238175,2005/06,Fatullah,2006/04/28,Bangladesh,Australia,Bangladesh,bat,normal,0,Australia,0,9,MJ Cosgrove,Narayanganj Osmani Stadium,IL Howell,Nadir Shah,AFM Akhtaruddin
238174,2005/06,Fatullah,2006/04/26,Bangladesh,Australia,Australia,bat,normal,0,Australia,67,0,A Symonds,Narayanganj Osmani Stadium,AFM Akhtaruddin,IL Howell,Nadir Shah
238173,2005/06,,2006/04/23,Bangladesh,Australia,Bangladesh,bat,normal,0,Australia,0,4,AC Gilchrist,Chittagong Divisional Stadium,IL Howell,Mahbubur Rahman,Nadir Shah
244511,2005/06,Abu Dhabi,2006/04/19,India,Pakistan,India,bat,normal,0,India,51,0,R Dravid,Sheikh Zayed Stadium,BG Jerling,RE Koertzen,TH Wijewardene
244510,2005/06,Abu Dhabi,2006/04/18,India,Pakistan,India,bat,normal,0,Pakistan,0,6,Younis Khan,Sheikh Zayed Stadium,BG Jerling,RE Koertzen,TH Wijewardene
238194,2005/06,Indore,2006/04/15,India,England,India,field,normal,0,India,0,7,S Sreesanth,Maharani Usharaje Trust Cricket Ground,AV Jayaprakash,RE Koertzen,I Shivram
238193,2005/06,Jamshedpur,2006/04/12,India,England,India,bat,normal,0,England,0,5,AJ Strauss,Keenan Stadium,K Hariharan,RE Koertzen,AV Jayaprakash
238190,2005/06,Margao,2006/04/03,India,England,India,bat,normal,0,India,49,0,Yuvraj Singh,"Nehru Stadium, Fatorda",Asad Rauf,K Hariharan,I Shivram
238189,2005/06,Faridabad,2006/03/31,India,England,England,bat,normal,0,India,0,4,SK Raina,Nahar Singh Stadium,Asad Rauf,AV Jayaprakash,I Shivram
238188,2005/06,Delhi,2006/03/28,India,England,England,field,normal,0,India,39,0,Harbhajan Singh,Feroz Shah Kotla,Asad Rauf,AV Jayaprakash,K Hariharan
238215,2005/06,Colombo,2006/03/22,Sri Lanka,Pakistan,Pakistan,field,normal,0,Pakistan,0,4,Shahid Afridi,Sinhalese Sports Club Ground,SJ Davis,EAR de Silva,PT Manuel
238214,2005/06,Colombo,2006/03/19,Sri Lanka,Pakistan,Pakistan,field,normal,0,Pakistan,0,4,Abdul Razzaq,R Premadasa Stadium,SJ Davis,TH Wijewardene,PT Manuel
238213,2005/06,Colombo,2006/03/17,Sri Lanka,Pakistan,Sri Lanka,field,normal,0,,0,0,,R Premadasa Stadium,SJ Davis,EAR de Silva,TH Wijewardene
238200,2005/06,Johannesburg,2006/03/12,South Africa,Australia,Australia,bat,normal,0,South Africa,0,1,RT Ponting,New Wanderers Stadium,Aleem Dar,BG Jerling,KH Hurter
238199,2005/06,Durban,2006/03/10,South Africa,Australia,South Africa,bat,normal,0,Australia,0,1,HH Dippenaar,Kingsmead,KH Hurter,JW Lloyds,BG Jerling
238198,2005/06,Port Elizabeth,2006/03/05,South Africa,Australia,South Africa,field,normal,0,Australia,24,0,B Lee,St George's Park,BG Jerling,JW Lloyds,KH Hurter
238179,2005/06,Auckland,2006/03/04,New Zealand,West Indies,New Zealand,bat,normal,0,West Indies,0,3,DR Smith,Eden Park,DJ Harper,AL Hill,BF Bowden
238197,2005/06,Cape Town,2006/03/03,South Africa,Australia,South Africa,bat,normal,0,South Africa,196,0,M Ntini,Newlands,KH Hurter,JW Lloyds,BG Jerling
238178,2005/06,Napier,2006/03/01,New Zealand,West Indies,West Indies,field,normal,0,New Zealand,91,0,L Vincent,McLean Park,BF Bowden,RE Koertzen,EA Watkin
238196,2005/06,Centurion,2006/02/26,South Africa,Australia,Australia,bat,D/L,1,South Africa,0,6,GC Smith,SuperSport Park,BG Jerling,JW Lloyds,KH Hurter
238177,2005/06,Christchurch,2006/02/25,New Zealand,West Indies,New Zealand,bat,normal,0,New Zealand,21,0,NJ Astle,Jade Stadium,BF Bowden,RE Koertzen,GAV Baxter
238170,2005/06,,2006/02/25,Bangladesh,Sri Lanka,Bangladesh,field,normal,0,Sri Lanka,78,0,KC Sangakkara,Chittagong Divisional Stadium,AFM Akhtaruddin,K Hariharan,Nadir Shah
238176,2005/06,,2006/02/22,New Zealand,West Indies,New Zealand,field,normal,0,New Zealand,0,3,DL Vettori,Queenstown Events Centre,BF Bowden,RE Koertzen,AL Hill
238169,2005/06,Bogra,2006/02/22,Bangladesh,Sri Lanka,Bangladesh,field,normal,0,Bangladesh,0,4,Aftab Ahmed,Shaheed Chandu Stadium,K Hariharan,Mahbubur Rahman,Nadir Shah
237574,2005/06,Bogra,2006/02/20,Bangladesh,Sri Lanka,Bangladesh,bat,normal,0,Sri Lanka,0,5,PDRL Perera,Shaheed Chandu Stadium,K Hariharan,Mahbubur Rahman,Nadir Shah
237571,2005/06,Karachi,2006/02/19,Pakistan,India,India,field,normal,0,India,0,8,Yuvraj Singh,National Stadium,Aleem Dar,SA Bucknor,Asad Rauf
237568,2005/06,Wellington,2006/02/18,New Zealand,West Indies,New Zealand,bat,normal,0,New Zealand,81,0,NJ Astle,Westpac Stadium,AL Hill,RE Koertzen,EA Watkin
237222,2005/06,,2006/02/16,Pakistan,India,India,field,normal,0,India,0,5,RP Singh,Multan Cricket Stadium,Asad Rauf,SA Bucknor,Zameer Haider
236963,2005/06,Brisbane,2006/02/14,Australia,Sri Lanka,Sri Lanka,bat,normal,0,Australia,0,9,AC Gilchrist,"Brisbane Cricket Ground, Woolloongabba",Aleem Dar,DJ Harper,PD Parker
236809,2005/06,Lahore,2006/02/13,Pakistan,India,India,field,normal,0,India,0,5,MS Dhoni,Gaddafi Stadium,Asad Rauf,SJA Taufel,Zameer Haider
236595,2005/06,,2006/02/12,Australia,Sri Lanka,Australia,bat,normal,0,Australia,167,0,A Symonds,Sydney Cricket Ground,MR Benson,PD Parker,DJ Harper
236520,2005/06,,2006/02/11,Pakistan,India,Pakistan,bat,normal,0,India,0,7,IK Pathan,Rawalpindi Cricket Stadium,Asad Rauf,SJA Taufel,Zameer Haider
236358,2005/06,,2006/02/10,Australia,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,22,0,KC Sangakkara,Adelaide Oval,Aleem Dar,DJ Harper,RL Parry
226386,2005/06,Hobart,2006/02/07,South Africa,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,76,0,HMCM Bandara,Bellerive Oval,MR Benson,DJ Harper,RL Parry
235831,2005/06,Peshawar,2006/02/06,Pakistan,India,Pakistan,field,D/L,1,Pakistan,7,0,Salman Butt,Arbab Niaz Stadium,Asad Rauf,SJA Taufel,Zameer Haider
226378,2005/06,,2006/02/05,Australia,South Africa,Australia,bat,normal,0,Australia,57,0,AC Gilchrist,Sydney Cricket Ground,Aleem Dar,PD Parker,RL Parry
226377,2005/06,Melbourne,2006/02/03,Australia,South Africa,Australia,bat,normal,0,Australia,80,0,MEK Hussey,Docklands Stadium,Aleem Dar,PD Parker,RL Parry
226385,2005/06,Perth,2006/01/31,South Africa,Sri Lanka,Sri Lanka,bat,normal,0,South Africa,0,5,GC Smith,Western Australia Cricket Association Ground,MR Benson,PD Parker,RL Parry
226382,2005/06,Perth,2006/01/29,Australia,Sri Lanka,Sri Lanka,bat,normal,0,Australia,0,6,AC Gilchrist,Western Australia Cricket Association Ground,MR Benson,PD Parker,RL Parry
226381,2005/06,,2006/01/26,Australia,Sri Lanka,Sri Lanka,bat,normal,0,Australia,0,5,A Symonds,Adelaide Oval,Aleem Dar,SJ Davis,RL Parry
226384,2005/06,,2006/01/24,South Africa,Sri Lanka,South Africa,bat,normal,0,South Africa,9,0,HH Dippenaar,Adelaide Oval,Aleem Dar,DJ Harper,SJ Davis
226380,2005/06,,2006/01/22,Australia,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,51,0,ST Jayasuriya,Sydney Cricket Ground,MR Benson,SJ Davis,RL Parry
226376,2005/06,Melbourne,2006/01/20,Australia,South Africa,Australia,bat,normal,0,Australia,59,0,B Lee,Docklands Stadium,MR Benson,DJ Harper,PD Parker
226383,2005/06,Brisbane,2006/01/17,South Africa,Sri Lanka,South Africa,field,normal,0,Sri Lanka,94,0,KC Sangakkara,"Brisbane Cricket Ground, Woolloongabba",Aleem Dar,DJ Harper,PD Parker
226375,2005/06,Brisbane,2006/01/15,Australia,South Africa,Australia,bat,normal,0,South Africa,0,5,SM Pollock,"Brisbane Cricket Ground, Woolloongabba",Aleem Dar,SJA Taufel,DJ Harper
226392,2005/06,Wellington,2006/01/06,New Zealand,Sri Lanka,New Zealand,bat,normal,0,New Zealand,21,0,JS Patel,Westpac Stadium,DB Hair,AL Hill,EA Watkin
226391,2005/06,Christchurch,2006/01/03,New Zealand,Sri Lanka,New Zealand,field,normal,0,New Zealand,0,5,WU Tharanga,Jade Stadium,GAV Baxter,DB Hair,AL Hill
226390,2005/06,Queenstown,2005/12/31,Sri Lanka,New Zealand,New Zealand,field,normal,0,New Zealand,0,7,PG Fulton,John Davies Oval,DB Hair,AL Hill,EA Watkin
226356,2005/06,,2005/12/21,England,Pakistan,England,bat,normal,0,England,6,0,JM Anderson,Rawalpindi Cricket Stadium,RE Koertzen,AL Hill,Zameer Haider
226354,2005/06,Karachi,2005/12/15,Pakistan,England,England,field,normal,0,Pakistan,165,0,Kamran Akmal,National Stadium,RE Koertzen,AL Hill,Zameer Haider
226352,2005/06,Lahore,2005/12/10,England,Pakistan,England,bat,normal,0,England,42,0,AJ Strauss,Gaddafi Stadium,DB Hair,BG Jerling,Asad Rauf
226364,2005/06,Auckland,2005/12/03,Australia,New Zealand,New Zealand,field,normal,0,Australia,147,0,B Lee,Eden Park,Aleem Dar,AL Hill,BF Bowden
